description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"Lemon Agrumato Olive Oil is a harmonious fusion of the purest extra virgin olive oil and the essence of fresh lemons. Each drop is a celebration of the zesty, bright flavor that defines this exceptional olive oil.It is produced by using only olives and citrus strictly free from harmful substances and carefully selected for ripeness and variety. The two ingredients are crushed simultaneously in a state-of-the-art frantoio (olive mill). When the resulting paste has obtained the right density, the Agrumato is extracted. The process takes much longer than is usual for producing extra virgin olive oil and the low yield makes this product rare and precious.",Lemon Extra Virgin Oil,GOM40505,,6x500 ML BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/flavored-oils/gom40505_0.jpg,7.93E+11,,,https://www.chefswarehouse.com/products//GOM40505/,AGRUMATO,,,Salad Dressing,MANICARETTI,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/flavored-oils/gom40505_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Flavored Oils"",""sub-category"":""Oil"",""sub-sub-category"":""Flavored Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Salad Dressing"",""product_variants"":[{""code"":""JDE_GOM40505-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x500 ML BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GOM40505""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GOM40505-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x500 ML BC""}}],""businessUnit"":""200001""},{""code"":""JDE_GOM40505-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6x500 ML BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GOM40505""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GOM40505-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x500 ML BC""}}],""businessUnit"":""200001""}]}"
"This Golden Sesame Oil is an undeniably versatile staple perfect for breathing life into your favorite Japanese recipes. This imported oil is produced according a long-established technique to honor the tried-and-true custom. The oil begins with only the finest sesame seeds, which are first lightly roasted before undergoing a pressure-extraction process. With a deep caramel color and a toasted, nutty flavor, sesame oil is an essential ingredient in glazes, marinades, and top-notch stir-fry dishes.",Golden Sesame Oil,10747790,,6 x 1.8 L Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/nut-seed-oils/10747790_0.jpg,,,,https://www.chefswarehouse.com/products//10747790/,NOUKA,,,Salad Dressing,NOUKA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/nut-seed-oils/10747790_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Nut & Seed Oils"",""sub-category"":""Nut & Seed Oils"",""sub-sub-category"":""Nut & Seed Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Salad Dressing"",""product_variants"":[{""code"":""JDE_10747790-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 1.8 L Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10747790""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10747790-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 1.8 L Case""}}],""businessUnit"":""200001""},{""code"":""JDE_10747790-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6 x 1.8 L Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10747790""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10747790-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 1.8 L Case""}}],""businessUnit"":""200001""}]}"
"Bel Aria extra virgin Italian olive oil is crafted in Puglia with a hand selected blend of varietals. Using the Decanter Centrifugation Method, the olives are crushed into a fine paste for further pressing to create a well-balanced, clean extra virgin olive oil with an ideal amount of spicy and fruit-forward notes of flavor that lend very well to versatility in the kitchen.",Extra Virgin Olive Oil,BC108503,,6 x 2 L Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/extra-virgin-olive-oils/bc108503_0.jpg,7.85E+11,,,https://www.chefswarehouse.com/products//BC108503/,BELARIA,,,Salad Dressing,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/extra-virgin-olive-oils/bc108503_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Extra Virgin Olive Oils"",""sub-category"":""Oil"",""sub-sub-category"":""Extra Virgin Olive Oils"",""supplier_name"":"""",""country_of_origin"":""Italy"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Salad Dressing"",""product_variants"":[{""code"":""JDE_BC108503-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 2 L Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC108503""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC108503-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 2 L Case""}}],""businessUnit"":""200001""},{""code"":""JDE_BC108503-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6 x 2 L Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC108503""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC108503-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 2 L Case""}}],""businessUnit"":""200001""}]}"
"White truffle oil is a type of gourmet oil that is made by infusing high-quality oil with white truffle essence. It has a distinct and intense flavor and aroma that is reminiscent of fresh truffles and is commonly used as a finishing oil to add a luxurious touch to a wide range of dishes. White truffle oil is a versatile ingredient that can be used in a variety of ways. It is often drizzled over pasta dishes, risottos, and pizzas, and can also be used to add a delicious flavor to mashed potatoes, scrambled eggs, and roasted vegetables. It can even be used to add a unique and delicious flavor to popcorn or french fries.",White Truffle Oil,STO6,,6 x 8.4 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/flavored-oils/sto6_0.jpg,8.00E+11,,,https://www.chefswarehouse.com/products//STO6/,SABATINO,,,Salad Dressing,SABATINO TARTUFI,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/flavored-oils/sto6_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Flavored Oils"",""sub-category"":""Oil"",""sub-sub-category"":""Flavored Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Salad Dressing"",""product_variants"":[{""code"":""JDE_STO6-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 8.4 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""STO6""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_STO6-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 8.4 Oz Case""}}],""businessUnit"":""200001""},{""code"":""JDE_STO6-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6 x 8.4 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""STO6""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_STO6-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 8.4 Oz Case""}}],""businessUnit"":""200001""}]}"
"Black truffle oil is a type of gourmet oil that is made by infusing high-quality oil with black truffle essence. It has a rich and earthy flavor and aroma that is reminiscent of fresh truffles and is commonly used as a finishing oil to add depth and complexity to a wide range of dishes. Black truffle oil is a versatile ingredient that can be used in a variety of ways. It is often drizzled over pasta dishes, risottos, and pizzas, and can also be used to add a luxurious flavor to scrambled eggs, mashed potatoes, and roasted vegetables. It can even be used to add a unique and delicious flavor to popcorn or french fries.",Black Truffle Oil,GO191,,250 mL Piece,,,,,https://www.chefswarehouse.com/siteassets/pim-images/flavored-oils/go191_0.jpg,8.02E+12,,,https://www.chefswarehouse.com/products//GO191/,BELARIA,,,Salad Dressing,URBANI,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/flavored-oils/go191_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Flavored Oils"",""sub-category"":""Oil"",""sub-sub-category"":""Flavored Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Salad Dressing"",""product_variants"":[{""code"":""JDE_GO191-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""250 mL Piece"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GO191""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GO191-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""PC""}},{""field"":""product.packSize"",""prefill"":{""value"":""250 mL Piece""}}],""businessUnit"":""200001""}]}"
"Monini Extra Virgin Olive Oil, or EVOO, is a premium quality olive oil that is produced in the heart of Italy using only the finest olives. This oil is made using traditional methods that have been passed down for generations, resulting in a high-quality and delicious product. Monini EVOO has a rich and robust flavor, with a fruity and slightly peppery taste that is perfect for a variety of dishes. It has a golden yellow color and a smooth texture that makes it easy to pour and use in cooking or as a finishing oil.",Extra Virgin Olive Oil,GOM125,,4x3 LT BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/extra-virgin-olive-oils/gom125_0.jpg,80441258383,,,https://www.chefswarehouse.com/products//GOM125/,MONINI,,,Salad Dressing,MONIN INC,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/extra-virgin-olive-oils/gom125_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Extra Virgin Olive Oils"",""sub-category"":""Oil"",""sub-sub-category"":""Extra Virgin Olive Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Salad Dressing"",""product_variants"":[{""code"":""JDE_GOM125-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""4x3 LT BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GOM125""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GOM125-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x3 LT BC""}}],""businessUnit"":""200001""},{""code"":""JDE_GOM125-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""4x3 LT BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GOM125""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GOM125-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x3 LT BC""}}],""businessUnit"":""200001""}]}"
"Dewaxed rice bran oil is a vegetable oil extracted from the outer layer of rice. It is a light-colored oil with a mild flavor and high smoke point, making it ideal for high-heat cooking methods like frying and saut�ing. Dewaxed rice bran oil is rich in vitamin E and antioxidants and is also low in saturated fat. It is commonly used in Asian cuisine, particularly in Japan, for deep-frying tempura, and in other types of cooking due to its neutral taste.",Non-Gmo Rice Bran Oil,VN053060,,1x35 LB TUB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/canola-vegetable-oils/vn053060_0.jpg,8.30E+11,,,https://www.chefswarehouse.com/products//VN053060/,PACKER,,,Salad Dressing,CASCASE FRUIT MARKETING,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/canola-vegetable-oils/vn053060_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Canola & Vegetable Oils"",""sub-category"":""Canola & Vegetable Oils"",""sub-sub-category"":""Canola & Vegetable Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Salad Dressing"",""product_variants"":[{""code"":""JDE_VN053060-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x35 LB TUB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""VN053060""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_VN053060-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x35 LB TUB Case""}}],""businessUnit"":""200001""}]}"
Southern Hemisphere Blend Extra Virgin Olive Oil,Extra Virgin Olive Oil,10371391,,2.5 Gal Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/extra-virgin-olive-oils/10371391_0.jpg,,,,https://www.chefswarehouse.com/products//10371391/,MISSION VALLEY,,,Salad Dressing,MISSION VALLEY,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/extra-virgin-olive-oils/10371391_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Extra Virgin Olive Oils"",""sub-category"":""Oil"",""sub-sub-category"":""Extra Virgin Olive Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Salad Dressing"",""product_variants"":[{""code"":""JDE_10371391-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""2.5 Gal Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10371391""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10371391-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2.5 Gal Case""}}],""businessUnit"":""200001""}]}"
"An inexpensive all-around cooking oil. With its high smoke point and neutral flavor, uses for this oil range from frying to cooking to everyday use. It will not leave your food with an oily taste, an important feature in maintaining the authenticity of your cooking. This oil is also naturally trans fat free.",Clear Fry Oil,GS222,,35 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/canola-vegetable-oils/gs222_0.jpg,41618500018,,,https://www.chefswarehouse.com/products//GS222/,PACKER,,,Salad Dressing,SOVENA USA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/canola-vegetable-oils/gs222_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Canola & Vegetable Oils"",""sub-category"":""Canola & Vegetable Oils"",""sub-sub-category"":""Canola & Vegetable Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Salad Dressing"",""product_variants"":[{""code"":""JDE_GS222-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""35 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GS222""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GS222-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""35 LB Case""}}],""businessUnit"":""200001""}]}"
"Lemon Agrumato is a type of flavored oil that is made by pressing fresh, whole lemons together with olives. The resulting oil has a bright and zesty citrus flavor that makes it a popular ingredient in many types of cuisine, particularly in Mediterranean and Italian dishes. Lemon Agrumato is often used as a finishing oil to add a burst of citrus flavor to salads, fish dishes, and pasta. It can also be used as a marinade or a dipping oil for bread.",Lemon Extra Virgin Olive Oil,GOM40513,,6 x 200 ML Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/flavored-oils/gom40513_0.jpg,7.93E+11,,,https://www.chefswarehouse.com/products//GOM40513/,AGRUMATO,,,Salad Dressing,MANICARETTI,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/flavored-oils/gom40513_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Flavored Oils"",""sub-category"":""Oil"",""sub-sub-category"":""Flavored Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Salad Dressing"",""product_variants"":[{""code"":""JDE_GOM40513-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 200 ML Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GOM40513""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GOM40513-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 200 ML Case""}}],""businessUnit"":""200001""},{""code"":""JDE_GOM40513-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6 x 200 ML Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GOM40513""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GOM40513-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 200 ML Case""}}],""businessUnit"":""200001""}]}"
"Barbera Frantoio Olive Oil is a premium extra virgin olive oil made from hand-selected Frantoio olives grown in the rolling hills of the Piedmont region of Italy. The olives are picked at the peak of ripeness and are immediately cold-pressed to extract the oil, which is then carefully filtered and bottled to preserve its delicate flavor and aroma. This olive oil has a rich golden color and a robust, fruity flavor that is both peppery and slightly bitter. It has a smooth and buttery texture that is perfect for dipping bread or drizzling over salads, pasta, and vegetables. It can also be used in cooking to add flavor and depth to a variety of dishes, such as soups, stews, and marinades.",Italian Extra Virgin Olive Oil,BC760250,,12 x 1 L Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/extra-virgin-olive-oils/bc760250_0.jpg,8.94E+11,,,https://www.chefswarehouse.com/products//BC760250/,FRANTOIA,,,Salad Dressing,FRANTOIA BARBERA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/extra-virgin-olive-oils/bc760250_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Extra Virgin Olive Oils"",""sub-category"":""Oil"",""sub-sub-category"":""Extra Virgin Olive Oils"",""supplier_name"":"""",""country_of_origin"":""Italy"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Salad Dressing"",""product_variants"":[{""code"":""JDE_BC760250-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12 x 1 L Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC760250""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC760250-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 1 L Case""}}],""businessUnit"":""200001""},{""code"":""JDE_BC760250-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12 x 1 L Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC760250""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC760250-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 1 L Case""}}],""businessUnit"":""200001""}]}"
