description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"TOBIKO GREEN WASABI F/F ROE is a product from the Caviar category, available in 12x500 GR Case BC packaging, typically stored Frozen.",TOBIKO GREEN WASABI F/F ROE,1100168,,12x500 GR Case BC,, ,,,https://www.chefswarehouse.comundefined,3.07E+13,,,https://www.chefswarehouse.com/products/1100168/,AZUMA FOODS,,,,AZUMA FOODS,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Caviar"",""sub-category"":""Caviar"",""sub-sub-category"":""Caviar"",""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Fish Roe/Caviar"",""Level 4"":""Tobiko"",""product_variants"":""[{\""code\"":\""JDE_1100168-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""12x500 GR Case BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""1100168\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_1100168-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""12x500 GR Case BC\""}}],\""businessUnit\"":\""200001\""},{\""code\"":\""JDE_1100168-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""12x500 GR Case BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""1100168\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_1100168-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""12x500 GR Case BC\""}}],\""businessUnit\"":\""200001\""}]""}"
"This caviar is the closest to what we used to know as Caspian Caviar with respect to flavor, size, and color attributes. With its large and firm amber colored pearls, Royal Osetra is impeccable and truly the highestgrade Caviar in the world today. Large amber pearls with a nutty taste that pop with a complex  flavor that lingers.",Royal Osetra Caviar,10332640,,1 Oz,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/caviar/10332640_0.jpg,,,,https://www.chefswarehouse.com/products/10332640/,SASANIAN,,,,LAVAL SPECIALTY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/caviar/10332640_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Caviar"",""sub-category"":""Caviar"",""sub-sub-category"":""Caviar"",""supplier_name"":null,""country_of_origin"":""China"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Fish Roe/Caviar"",""Level 4"":""Osetra"",""product_variants"":""[{\""code\"":\""JDE_10332640-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""1 Oz\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10332640\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10332640-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""PC\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""1 Oz\""}}],\""businessUnit\"":\""200001\""}]""}"
"This caviar is derived from a stock of  farmed Rainbow Trout with truly impressive pearls. Large and firm, they are considered to be the glistening jewels of the sea due to their vibrant, bold orange color. They come simply with salt or White Oak Smoked.",Smoked Trout Caviar,10322821,,4 Oz,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/caviar/10322821_0.jpg,,,,https://www.chefswarehouse.com/products/10322821/,SASANIAN,,,,LAVAL SPECIALTY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/caviar/10322821_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Caviar"",""sub-category"":""Caviar"",""sub-sub-category"":""Caviar"",""supplier_name"":null,""country_of_origin"":""France"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Trout"",""product_variants"":""[{\""code\"":\""JDE_10322821-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""4 Oz\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10322821\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10322821-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""PC\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""4 Oz\""}}],\""businessUnit\"":\""200001\""}]""}"
"This is a popular and high quality wild American Caviar. It is comparable to Wild Caspian Sevruga Caviar in terms of looks, pearl size, and texture at a fraction of the cost. Paddlefish Caviar is small platinum grey pearls that are smooth, creamy, and soft texture.",Spoonbill Paddlefish Caviar,WI031783,,8.75 Oz,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/caviar/wi031783_0.jpg,,,,https://www.chefswarehouse.com/products/WI031783/,SASANIAN,,,,IP TRADING LLC,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/caviar/wi031783_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Caviar"",""sub-category"":""Caviar"",""sub-sub-category"":""Caviar"",""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Fish Roe/Caviar"",""Level 4"":""Sevruga"",""product_variants"":""[{\""code\"":\""JDE_WI031783-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""8.75 Oz\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI031783\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI031783-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""PC\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""8.75 Oz\""}}],\""businessUnit\"":\""200001\""}]""}"
Grade â€œAâ€ Chum Salmon Roe. This caviar is processed using traditional Russian methods and offers a very large vibrant orange pearl,Alaskan Salmon Caviar,WI031790,,16 Oz,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/caviar/wi031790_0.jpg,,,,https://www.chefswarehouse.com/products/WI031790/,SASANIAN,,,,LAVAL SPECIALTY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/caviar/wi031790_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Caviar"",""sub-category"":""Caviar"",""sub-sub-category"":""Caviar"",""supplier_name"":null,""country_of_origin"":""United States"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Salmon"",""product_variants"":""[{\""code\"":\""JDE_WI031790-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""16 Oz\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI031790\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI031790-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""PC\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""16 Oz\""}}],\""businessUnit\"":\""200001\""}]""}"
"This caviar is the closest to what we used to know as Caspian Caviar with respect to flavor, size, and color attributes. With its large and firm amber colored pearls, Royal Osetra is impeccable and truly the highestgrade Caviar in the world today. Large amber pearls with a nutty taste that pop with a complex  flavor that lingers.",Royal Osetra Caviar,10332851,,8.75 Oz,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/caviar/10332851_0.jpg,,,,https://www.chefswarehouse.com/products/10332851/,SASANIAN,,,,LAVAL SPECIALTY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/caviar/10332851_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Caviar"",""sub-category"":""Caviar"",""sub-sub-category"":""Caviar"",""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Fish Roe/Caviar"",""Level 4"":""Osetra"",""product_variants"":""[{\""code\"":\""JDE_10332851-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""8.75 Oz\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10332851\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10332851-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""PC\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""8.75 Oz\""}}],\""businessUnit\"":\""200001\""}]""}"
"White Sturgeon Caviar is our leading sustainable Aqua-cultured Sturgeon Roe produced from the highly sought after and cherished White Sturgeon (Acipenser Transmontanus, lat). This Caviar is most popular for its large pearls that glisten with a striking dark grey to black color with a complex earthy taste.",Osetra Supreme Caviar,10322767,,8.75 Oz,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/caviar/10322767_0.jpg,,,,https://www.chefswarehouse.com/products/10322767/,SASANIAN,,,,LAVAL SPECIALTY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/caviar/10322767_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Caviar"",""sub-category"":""Caviar"",""sub-sub-category"":""Caviar"",""supplier_name"":null,""country_of_origin"":""Italy"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Fish Roe/Caviar"",""Level 4"":""Osetra"",""product_variants"":""[{\""code\"":\""JDE_10322767-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""8.75 Oz\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10322767\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10322767-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""PC\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""8.75 Oz\""}}],\""businessUnit\"":\""200001\""}]""}"
"High grade farmed Osetra. Large amber pearls, nutty taste.",Royal Osetra Caviar,WI031799,,1x4.5 Oz Piece,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/caviar/10285871_0.jpg,,,,https://www.chefswarehouse.com/products/WI031799/,SASANIAN,,,,CAVIAR AND CAVIAR,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/caviar/10285871_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Caviar"",""sub-category"":""Caviar"",""sub-sub-category"":""Caviar"",""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Fish Roe/Caviar"",""Level 4"":""Osetra"",""product_variants"":""[{\""code\"":\""JDE_WI031799-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""1x4.5 Oz Piece\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI031799\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI031799-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""PC\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""1x4.5 Oz Piece\""}}],\""businessUnit\"":\""200001\""}]""}"
"Harvested from the Mid-West of the United States, Paddlefish Polyodon Spathula offers a small firm light to dark grey assertive caviar, making for an excellent garnish and overall a versatile and affordable alternative to sturgeon caviar. Another variety, which provides caviar that may be served to large guestlist served on canapes or in caviar cookery.",Paddlefish Caviar,WI031785,,1x500 GR TIN Piece,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/caviar/wi031785_0.jpg,,,,https://www.chefswarehouse.com/products/WI031785/,BELARIA,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/caviar/wi031785_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Caviar"",""sub-category"":""Caviar"",""sub-sub-category"":""Caviar"",""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Fish Roe/Caviar"",""Level 4"":""Paddlefish"",""product_variants"":""[{\""code\"":\""JDE_WI031785-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""1x500 GR TIN Piece\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI031785\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI031785-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""PC\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""1x500 GR TIN Piece\""}}],\""businessUnit\"":\""200001\""}]""}"
"Harvested from the North Pacific from a limited production, these tight patterned, small vibrant trout eggs are rich and abundant with sweet briny flavor.",Trout Roe,WI031788,,1x1.75 Oz JAR Piece,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/caviar/wi031788_0.jpg,,,,https://www.chefswarehouse.com/products/WI031788/,,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/caviar/wi031788_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Caviar"",""sub-category"":""Caviar"",""sub-sub-category"":""Caviar"",""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Trout"",""product_variants"":""[{\""code\"":\""JDE_WI031788-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""1x1.75 Oz JAR Piece\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI031788\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI031788-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""PC\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""1x1.75 Oz JAR Piece\""}}],\""businessUnit\"":\""200001\""}]""}"
All natural. Ready to use. Made from premium ocean clams. Perfect for chowders and sauces.,Clam Juice,GJ201,,12 x 46 Oz Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/seafood-juice-paste/gj201_0.jpg,1.01E+13,,,https://www.chefswarehouse.com/products/GJ201/,CAPE MAY,,,,LA MONICA FINE FOODS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/seafood-juice-paste/gj201_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Clams, Mussels & Oysters "",""sub-category"":""Clams, Mussels & Oysters "",""sub-sub-category"":""Seafood Juice & Paste"",""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Clam"",""product_variants"":""[{\""code\"":\""JDE_GJ201-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""12 x 46 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""GJ201\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_GJ201-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""12 x 46 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Cape May Chopped Ocean Clams, a premium quality seafood that is perfect for adding a rich and savory flavor to your dishes. These exquisite clams are sourced from the pristine waters of the Atlantic, where they are harvested sustainably and with the utmost care. Cape May Chopped Ocean Clams have a beautiful pinkish color and a fresh aroma of the ocean. They have a firm and meaty texture, with a delicate and slightly sweet flavor that perfectly balances out the richness of your favorite seafood dish. These chopped ocean clams are versatile and can be used in a variety of ways. They are perfect for making classic clam chowder, or for using in creative dishes like clam cakes, clam fritters, or clam dip.",Chopped Ocean Clams,GF103,,12 x 51 Oz Case,, ,,,"https://www.chefswarehouse.com/siteassets/pim-images/clams,-mussels-oysters-/gf103_0.jpg",1.01E+13,,,https://www.chefswarehouse.com/products/GF103/,CAPE MAY,,,,LA MONICA FINE FOODS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/clams,-mussels-oysters-/gf103_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Clams, Mussels & Oysters "",""sub-category"":""Clams, Mussels & Oysters "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Clam"",""product_variants"":""[{\""code\"":\""JDE_GF103-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""12 x 51 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""GF103\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_GF103-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""12 x 51 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Introducing Clearwater Premium Wild Clams, a premium quality seafood that is perfect for adding a rich and savory flavor to your dishes. These exquisite clams are sourced from the pristine waters of Canada's Atlantic coast, where they are harvested sustainably and with the utmost care. Clearwater Premium Wild Clams have a beautiful color and a fresh aroma of the ocean. They have a firm and meaty texture, with a delicate and slightly sweet flavor that perfectly balances out the richness of your favorite seafood dish.",Artic Surf Clams,WI031320,,12 x 51 Oz Case,, ,,,"https://www.chefswarehouse.com/siteassets/pim-images/clams,-mussels-oysters-/wi031320_0.jpg",,,,https://www.chefswarehouse.com/products/WI031320/,CLEARWATER,,,,CLEARWATER,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/clams,-mussels-oysters-/wi031320_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Clams, Mussels & Oysters "",""sub-category"":""Clams, Mussels & Oysters "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Clam"",""product_variants"":""[{\""code\"":\""JDE_WI031320-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""12 x 51 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI031320\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI031320-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""12 x 51 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Clam Meat is a product from the Clams, Mussels & Oysters  category, available in 10x1 LB   Case packaging, typically stored Frozen.",Clam Meat,WI030110,,10x1 LB   Case,, ,,,"https://www.chefswarehouse.com/siteassets/pim-images/clams,-mussels-oysters-/wi030110_0.jpg",1.01E+13,,,https://www.chefswarehouse.com/products/WI030110/,PANAPESCA,,,,PANAPESCA,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/clams,-mussels-oysters-/wi030110_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Clams, Mussels & Oysters "",""sub-category"":""Clams, Mussels & Oysters "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Clam"",""product_variants"":""[{\""code\"":\""JDE_WI030110-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10x1 LB   Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030110\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030110-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10x1 LB   Case\""}}],\""businessUnit\"":\""200001\""}]""}"
